,date,route_id,service_id,trip_id,vehicle_id,patternId,direction,tripLength
651905,2012-10-04 00:00:00,F,F-22,27139118,20955,11,R,7495
651937,2012-10-04 00:00:00,F,F-22,27139119,20955,41,A,21312
651956,2012-10-04 00:00:00,F,F-2,27139095,20956,11,R,7495
651976,2012-10-04 00:00:00,F,F-2,27139096,20956,5,A,7927
651995,2012-10-04 00:00:00,F,F-2,27139097,20956,11,R,7495
652027,2012-10-04 00:00:00,F,F-2,27139098,20956,41,A,21312
652047,2012-10-04 00:00:00,F,F-23,27139122,20956,5,A,7927
652066,2012-10-04 00:00:00,F,F-23,27139123,20956,11,R,7495
652098,2012-10-04 00:00:00,F,F-23,27139124,20956,41,A,21312
652129,2012-10-04 00:00:00,F,F-24,27139127,20956,42,R,20485
652161,2012-10-04 00:00:00,F,F-24,27139128,20956,41,A,21312
652192,2012-10-04 00:00:00,F,F-25,27139131,20956,42,R,20485
652224,2012-10-04 00:00:00,F,F-25,27139132,20956,41,A,21312
652255,2012-10-04 00:00:00,F,F-3,27139164,20956,42,R,20485
652287,2012-10-04 00:00:00,F,F-3,27139165,20956,41,A,21312
652318,2012-10-04 00:00:00,F,F-4,27139184,20956,42,R,20485
652338,2012-10-04 00:00:00,F,F-4,27139185,20956,5,A,7927
652357,2012-10-04 00:00:00,F,F-4,27139186,20956,11,R,7495
652389,2012-10-04 00:00:00,F,F-4,27139187,20956,41,A,21312
652420,2012-10-04 00:00:00,F,F-21,27139108,20958,42,R,20485
652440,2012-10-04 00:00:00,F,F-21,27139109,20958,5,A,7927
652459,2012-10-04 00:00:00,F,F-21,27139110,20958,11,R,7495
652491,2012-10-04 00:00:00,F,F-21,27139111,20958,41,A,21312
652519,2012-10-04 00:00:00,F,F-32,27139178,20958,42,R,20485
652534,2012-10-04 00:00:00,F,F-32,27139179,20958,5,A,7927
652553,2012-10-04 00:00:00,F,F-32,27139180,20958,11,R,7495
652585,2012-10-04 00:00:00,F,F-32,27139181,20958,41,A,21312
652615,2012-10-04 00:00:00,F,F-5,27139190,20958,42,R,20485
652647,2012-10-04 00:00:00,F,F-5,27139191,20958,41,A,21312
652678,2012-10-04 00:00:00,F,F-5,27139193,20958,42,R,20485
652697,2012-10-04 00:00:00,F,F-5,27139194,20958,5,A,7927
652716,2012-10-04 00:00:00,F,F-5,27139195,20958,11,R,7495
652736,2012-10-04 00:00:00,F,F-5,27139196,20958,5,A,7927
652755,2012-10-04 00:00:00,F,F-5,27139197,20958,11,R,7495
652787,2012-10-04 00:00:00,F,F-5,27139198,20958,41,A,21312
652806,2012-10-04 00:00:00,F,F-26,27139135,20959,11,R,7495
652838,2012-10-04 00:00:00,F,F-26,27139136,20959,41,A,21312
652869,2012-10-04 00:00:00,F,F-26,27139138,20959,42,R,20485
652889,2012-10-04 00:00:00,F,F-26,27139139,20959,5,A,7927
652908,2012-10-04 00:00:00,F,F-26,27139140,20959,11,R,7495
652928,2012-10-04 00:00:00,F,F-26,27139141,20959,5,A,7927
652947,2012-10-04 00:00:00,F,F-6,27139201,20959,11,R,7495
652967,2012-10-04 00:00:00,F,F-6,27139202,20959,5,A,7927
652986,2012-10-04 00:00:00,F,F-6,27139203,20959,11,R,7495
653018,2012-10-04 00:00:00,F,F-6,27139204,20959,41,A,21312
653049,2012-10-04 00:00:00,F,F-7,27139207,20959,42,R,20485
653069,2012-10-04 00:00:00,F,F-7,27139208,20959,5,A,7927
653100,2012-10-04 00:00:00,F,F-8,27139211,20959,42,R,20485
653120,2012-10-04 00:00:00,F,F-8,27139212,20959,5,A,7927
653139,2012-10-04 00:00:00,F,F-8,27139213,20959,11,R,7495
653171,2012-10-04 00:00:00,F,F-8,27139214,20959,41,A,21312
653202,2012-10-04 00:00:00,F,F-1,27139017,20960,42,R,20485
653234,2012-10-04 00:00:00,F,F-1,27139018,20960,41,A,21312
653265,2012-10-04 00:00:00,F,F-1,27139020,20960,42,R,20485
653285,2012-10-04 00:00:00,F,F-1,27139021,20960,5,A,7927
653304,2012-10-04 00:00:00,F,F-1,27139022,20960,11,R,7495
653336,2012-10-04 00:00:00,F,F-1,27139023,20960,41,A,21312
653363,2012-10-04 00:00:00,F,F-1,27139025,20960,42,R,20485
653383,2012-10-04 00:00:00,F,F-1,27139026,20960,5,A,7927
653402,2012-10-04 00:00:00,F,F-1,27139027,20960,11,R,7495
653434,2012-10-04 00:00:00,F,F-1,27139028,20960,41,A,21312
653453,2012-10-04 00:00:00,F,F-27,27139144,20960,11,R,7495
653485,2012-10-04 00:00:00,F,F-27,27139145,20960,41,A,21312
653516,2012-10-04 00:00:00,F,F-27,27139147,20960,42,R,20485
653548,2012-10-04 00:00:00,F,F-27,27139148,20960,41,A,21312
653581,2012-10-04 00:00:00,Y,Y-11,27126921,20961,59,A,23306
653616,2012-10-04 00:00:00,Y,Y-11,27140350,20961,59,A,23306
653655,2012-10-04 00:00:00,Y,Y-11,27140352,20961,60,R,24621
653694,2012-10-04 00:00:00,Y,Y-11,27140353,20961,59,A,23306
653729,2012-10-04 00:00:00,Y,Y-11,27140355,20961,60,R,24621
653763,2012-10-04 00:00:00,Y,Y-11,27140356,20961,59,A,23306
653802,2012-10-04 00:00:00,Y,Y-11,27140358,20961,60,R,24621
653840,2012-10-04 00:00:00,Y,Y-3,27140373,20962,60,R,24621
653878,2012-10-04 00:00:00,Y,Y-3,27140374,20962,59,A,23306
653916,2012-10-04 00:00:00,Y,Y-3,27140376,20962,60,R,24621
653955,2012-10-04 00:00:00,Y,Y-3,27140377,20962,59,A,23306
653994,2012-10-04 00:00:00,Y,Y-3,27140379,20962,60,R,24621
654033,2012-10-04 00:00:00,Y,Y-7,27140405,20962,60,R,24621
654071,2012-10-04 00:00:00,Y,Y-7,27140406,20962,59,A,23306
654110,2012-10-04 00:00:00,Y,Y-7,27140408,20962,60,R,24621
654149,2012-10-04 00:00:00,Y,Y-7,27140409,20962,59,A,23306
654188,2012-10-04 00:00:00,Y,Y-7,27141951,20962,59,A,23306
654227,2012-10-04 00:00:00,Y,Y-1,27140334,20963,60,R,24621
654266,2012-10-04 00:00:00,Y,Y-1,27140335,20963,59,A,23306
654305,2012-10-04 00:00:00,Y,Y-1,27140337,20963,60,R,24621
654344,2012-10-04 00:00:00,Y,Y-1,27140338,20963,59,A,23306
654383,2012-10-04 00:00:00,Y,Y-8,27140412,20963,60,R,24621
654422,2012-10-04 00:00:00,Y,Y-8,27140413,20963,59,A,23306
654461,2012-10-04 00:00:00,Y,Y-8,27140415,20963,60,R,24621
654500,2012-10-04 00:00:00,Y,Y-8,27140416,20963,59,A,23306
654539,2012-10-04 00:00:00,Y,Y-5,27140391,20964,60,R,24621
654578,2012-10-04 00:00:00,Y,Y-5,27140392,20964,59,A,23306
654617,2012-10-04 00:00:00,Y,Y-5,27140394,20964,60,R,24621
654656,2012-10-04 00:00:00,Y,Y-6,27140397,20964,59,A,23306
654695,2012-10-04 00:00:00,Y,Y-6,27140399,20964,60,R,24621
654734,2012-10-04 00:00:00,Y,Y-6,27140400,20964,59,A,23306
654773,2012-10-04 00:00:00,Y,Y-10,27140341,20965,60,R,24621
654812,2012-10-04 00:00:00,Y,Y-10,27140342,20965,59,A,23306
654851,2012-10-04 00:00:00,Y,Y-10,27140344,20965,60,R,24621
654854,2012-10-04 00:00:00,Y,Y-10,27140345,20965,59,A,23306
654893,2012-10-04 00:00:00,Y,Y-10,27140347,20965,60,R,24621
654932,2012-10-04 00:00:00,Y,Y-4,27140382,20965,59,A,23306
654971,2012-10-04 00:00:00,Y,Y-4,27140384,20965,60,R,24621
655010,2012-10-04 00:00:00,Y,Y-4,27140385,20965,59,A,23306
655046,2012-10-04 00:00:00,Y,Y-4,27140387,20965,60,R,24621
655085,2012-10-04 00:00:00,Y,Y-4,27140388,20965,59,A,23306
655089,2012-10-04 00:00:00,Y,Y-10,27155631,20965,60,R,24621
655128,2012-10-04 00:00:00,Y,Y-10,27155632,20965,59,A,23306
655167,2012-10-04 00:00:00,Y,Y-9,27126990,20966,60,R,24621
655206,2012-10-04 00:00:00,Y,Y-2,27140362,20966,59,A,23306
655245,2012-10-04 00:00:00,Y,Y-2,27140364,20966,60,R,24621
655284,2012-10-04 00:00:00,Y,Y-2,27140365,20966,59,A,23306
655323,2012-10-04 00:00:00,Y,Y-2,27140367,20966,60,R,24621
655362,2012-10-04 00:00:00,Y,Y-2,27140368,20966,59,A,23306
655401,2012-10-04 00:00:00,Y,Y-2,27140370,20966,60,R,24621
655440,2012-10-04 00:00:00,Y,Y-9,27140419,20966,60,R,24621
655479,2012-10-04 00:00:00,Y,Y-9,27140420,20966,59,A,23306
655518,2012-10-04 00:00:00,Y,Y-9,27140422,20966,60,R,24621
655557,2012-10-04 00:00:00,Y,Y-9,27140423,20966,59,A,23306
655596,2012-10-04 00:00:00,Y,Y-9,27140425,20966,60,R,24621
655635,2012-10-04 00:00:00,Y,Y-9,27140426,20966,59,A,23306
655658,2012-10-04 00:00:00,D,D-12,27138544,20971,60,R,9423
655681,2012-10-04 00:00:00,D,D-12,27138545,20971,56,A,10130
655704,2012-10-04 00:00:00,D,D-12,27138547,20971,60,R,9423
655727,2012-10-04 00:00:00,D,D-12,27138548,20971,56,A,10130
655750,2012-10-04 00:00:00,D,D-21,27138631,20971,60,R,9423
655773,2012-10-04 00:00:00,D,D-21,27138632,20971,56,A,10130
655796,2012-10-04 00:00:00,D,D-21,27138634,20971,60,R,9423
655819,2012-10-04 00:00:00,D,D-21,27138635,20971,56,A,10130
655842,2012-10-04 00:00:00,D,D-21,27138637,20971,60,R,9423
655865,2012-10-04 00:00:00,D,D-21,27138638,20971,56,A,10130
655888,2012-10-04 00:00:00,D,D-7,27138710,20971,60,R,9423
655911,2012-10-04 00:00:00,D,D-7,27138711,20971,58,A,10130
655934,2012-10-04 00:00:00,D,D-7,27138713,20971,60,R,9423
655957,2012-10-04 00:00:00,D,D-7,27138714,20971,56,A,10130
655980,2012-10-04 00:00:00,D,D-7,27138716,20971,60,R,9423
656003,2012-10-04 00:00:00,D,D-7,27138717,20971,56,A,10130
656026,2012-10-04 00:00:00,D,D-13,27138551,20972,60,R,9423
656049,2012-10-04 00:00:00,D,D-13,27138552,20972,56,A,10130
656072,2012-10-04 00:00:00,D,D-13,27138554,20972,60,R,9423
656095,2012-10-04 00:00:00,D,D-13,27138555,20972,56,A,10130
656118,2012-10-04 00:00:00,D,D-20,27138622,20972,56,A,10130
656141,2012-10-04 00:00:00,D,D-20,27138624,20972,60,R,9423
656164,2012-10-04 00:00:00,D,D-20,27138625,20972,58,A,10130
656187,2012-10-04 00:00:00,D,D-20,27138627,20972,60,R,9423
656210,2012-10-04 00:00:00,D,D-20,27138628,20972,58,A,10130
656233,2012-10-04 00:00:00,D,D-14,27138558,20973,60,R,9423
656256,2012-10-04 00:00:00,D,D-14,27138559,20973,58,A,10130
656279,2012-10-04 00:00:00,D,D-14,27138561,20973,60,R,9423
656302,2012-10-04 00:00:00,D,D-14,27138562,20973,56,A,10130
656325,2012-10-04 00:00:00,D,D-5,27138691,20973,56,A,10130
656348,2012-10-04 00:00:00,D,D-5,27138693,20973,60,R,9423
656371,2012-10-04 00:00:00,D,D-5,27138694,20973,58,A,10130
656394,2012-10-04 00:00:00,D,D-5,27138696,20973,60,R,9423
656417,2012-10-04 00:00:00,D,D-5,27138697,20973,56,A,10130
656440,2012-10-04 00:00:00,D,D-2,27138612,20974,60,R,9423
656463,2012-10-04 00:00:00,D,D-2,27138613,20974,56,A,10130
656486,2012-10-04 00:00:00,D,D-2,27138615,20974,60,R,9423
656509,2012-10-04 00:00:00,D,D-2,27138616,20974,56,A,10130
656532,2012-10-04 00:00:00,D,D-2,27138618,20974,60,R,9423
656555,2012-10-04 00:00:00,D,D-2,27138619,20974,58,A,10130
656577,2012-10-04 00:00:00,D,D-9,27138730,20974,60,R,9423
656600,2012-10-04 00:00:00,D,D-9,27138731,20974,56,A,10130
656601,2012-10-04 00:00:00,D,D-9,27138733,20974,60,R,9423
656624,2012-10-04 00:00:00,D,D-1,27138520,20975,60,R,9423
656647,2012-10-04 00:00:00,D,D-1,27138521,20975,58,A,10130
656670,2012-10-04 00:00:00,D,D-1,27138523,20975,60,R,9423
656693,2012-10-04 00:00:00,D,D-1,27138524,20975,56,A,10130
656716,2012-10-04 00:00:00,D,D-1,27138526,20975,60,R,9423
656739,2012-10-04 00:00:00,D,D-1,27138527,20975,56,A,10130
656762,2012-10-04 00:00:00,D,D-11,27138537,20975,60,R,9423
656785,2012-10-04 00:00:00,D,D-11,27138538,20975,56,A,10130
656808,2012-10-04 00:00:00,D,D-11,27138540,20975,60,R,9423
656831,2012-10-04 00:00:00,D,D-11,27138541,20975,56,A,10130
656854,2012-10-04 00:00:00,D,D-22,27138641,20975,60,R,9423
656877,2012-10-04 00:00:00,D,D-22,27138642,20975,58,A,10130
656900,2012-10-04 00:00:00,D,D-22,27138644,20975,60,R,9423
656923,2012-10-04 00:00:00,D,D-22,27138645,20975,56,A,10130
656946,2012-10-04 00:00:00,D,D-22,27138647,20975,60,R,9423
656969,2012-10-04 00:00:00,D,D-22,27138648,20975,58,A,10130
656992,2012-10-04 00:00:00,D,D-22,27138650,20975,60,R,9423
657015,2012-10-04 00:00:00,D,D-22,27138651,20975,56,A,10130
657038,2012-10-04 00:00:00,D,D-16,27138569,20976,60,R,9423
657061,2012-10-04 00:00:00,D,D-16,27138570,20976,56,A,10130
657084,2012-10-04 00:00:00,D,D-16,27138572,20976,60,R,9423
657107,2012-10-04 00:00:00,D,D-16,27138573,20976,58,A,10130
657130,2012-10-04 00:00:00,D,D-16,27138575,20976,60,R,9423
657153,2012-10-04 00:00:00,D,D-16,27138576,20976,56,A,10130
657176,2012-10-04 00:00:00,D,D-16,27138578,20976,60,R,9423
657199,2012-10-04 00:00:00,D,D-16,27138579,20976,56,A,10130
657222,2012-10-04 00:00:00,D,D-18,27138592,20977,60,R,9423
657245,2012-10-04 00:00:00,D,D-18,27138593,20977,58,A,10130
657268,2012-10-04 00:00:00,D,D-18,27138595,20977,60,R,9423
657291,2012-10-04 00:00:00,D,D-18,27138596,20977,56,A,10130
657314,2012-10-04 00:00:00,D,D-18,27138598,20977,60,R,9423
657337,2012-10-04 00:00:00,D,D-18,27138599,20977,56,A,10130
657360,2012-10-04 00:00:00,D,D-23,27138654,20977,60,R,9423
657383,2012-10-04 00:00:00,D,D-23,27138655,20977,56,A,10130
657406,2012-10-04 00:00:00,D,D-23,27138657,20977,60,R,9423
657429,2012-10-04 00:00:00,D,D-23,27138658,20977,56,A,10130
657452,2012-10-04 00:00:00,D,D-3,27138675,20977,60,R,9423
657475,2012-10-04 00:00:00,D,D-3,27138676,20977,58,A,10130
657498,2012-10-04 00:00:00,D,D-3,27138678,20977,60,R,9423
657521,2012-10-04 00:00:00,D,D-3,27138679,20977,56,A,10130
657543,2012-10-04 00:00:00,D,D-8,27138720,20977,60,R,9423
657566,2012-10-04 00:00:00,D,D-8,27138721,20977,58,A,10130
657589,2012-10-04 00:00:00,D,D-8,27138723,20977,60,R,9423
657612,2012-10-04 00:00:00,D,D-8,27138724,20977,56,A,10130
657635,2012-10-04 00:00:00,D,D-8,27138726,20977,60,R,9423
657658,2012-10-04 00:00:00,D,D-8,27138727,20977,56,A,10130
657681,2012-10-04 00:00:00,D,D-15,27138565,20978,60,R,9423
657704,2012-10-04 00:00:00,D,D-15,27138566,20978,58,A,10130
657727,2012-10-04 00:00:00,D,D-19,27138602,20978,60,R,9423
657750,2012-10-04 00:00:00,D,D-19,27138603,20978,56,A,10130
657773,2012-10-04 00:00:00,D,D-19,27138605,20978,60,R,9423
657796,2012-10-04 00:00:00,D,D-19,27138606,20978,56,A,10130
657819,2012-10-04 00:00:00,D,D-19,27138608,20978,60,R,9423
657842,2012-10-04 00:00:00,D,D-19,27138609,20978,56,A,10130
657865,2012-10-04 00:00:00,D,D-6,27138700,20978,60,R,9423
657888,2012-10-04 00:00:00,D,D-6,27138701,20978,58,A,10130
657889,2012-10-04 00:00:00,D,D-6,27138703,20978,60,R,9423
657907,2012-10-04 00:00:00,D,D-6,27138704,20978,56,A,10130
657930,2012-10-04 00:00:00,D,D-6,27138706,20978,60,R,9423
657953,2012-10-04 00:00:00,D,D-6,27138707,20978,56,A,10130
657971,2012-10-04 00:00:00,D,D-6,27141993,20978,60,R,9423
657994,2012-10-04 00:00:00,D,D-20,27125234,20979,56,A,10130
658017,2012-10-04 00:00:00,D,D-10,27138530,20979,60,R,9423
658040,2012-10-04 00:00:00,D,D-10,27138531,20979,56,A,10130
658063,2012-10-04 00:00:00,D,D-10,27138533,20979,60,R,9423
658086,2012-10-04 00:00:00,D,D-10,27138534,20979,56,A,10130
658109,2012-10-04 00:00:00,D,D-17,27138582,20979,60,R,9423
658132,2012-10-04 00:00:00,D,D-17,27138583,20979,58,A,10130
658155,2012-10-04 00:00:00,D,D-17,27138585,20979,60,R,9423
658178,2012-10-04 00:00:00,D,D-17,27138586,20979,56,A,10130
658201,2012-10-04 00:00:00,D,D-17,27138588,20979,60,R,9423
658224,2012-10-04 00:00:00,D,D-17,27138589,20979,58,A,10130
658247,2012-10-04 00:00:00,D,D-4,27138682,20979,56,A,10130
658270,2012-10-04 00:00:00,D,D-4,27138684,20979,60,R,9423
658293,2012-10-04 00:00:00,D,D-4,27138685,20979,56,A,10130
658316,2012-10-04 00:00:00,D,D-4,27138687,20979,60,R,9423
658339,2012-10-04 00:00:00,D,D-4,27138688,20979,56,A,10130
658358,2012-10-04 00:00:00,41,41-4,27134667,20981,14,A,8345
658378,2012-10-04 00:00:00,41,41-4,27134668,20981,6,R,8520
658397,2012-10-04 00:00:00,41,41-4,27134669,20981,14,A,8345
658417,2012-10-04 00:00:00,41,41-4,27134670,20981,6,R,8520
658437,2012-10-04 00:00:00,41,41-5,27134673,20981,6,R,8520
658456,2012-10-04 00:00:00,41,41-5,27134674,20981,14,A,8345
658476,2012-10-04 00:00:00,41,41-5,27134675,20981,6,R,8520
658495,2012-10-04 00:00:00,41,41-5,27134676,20981,14,A,8345
658515,2012-10-04 00:00:00,41,41-5,27134677,20981,6,R,8520
658534,2012-10-04 00:00:00,41,41-8,27134713,20981,14,A,8345
658554,2012-10-04 00:00:00,41,41-8,27134714,20981,6,R,8520
658573,2012-10-04 00:00:00,41,41-8,27134715,20981,14,A,8345
658593,2012-10-04 00:00:00,41,41-8,27134716,20981,6,R,8520
658612,2012-10-04 00:00:00,41,41-8,27134717,20981,14,A,8345
658632,2012-10-04 00:00:00,41,41-8,27134718,20981,6,R,8520
658649,2012-10-04 00:00:00,41,41-8,27134719,20981,14,A,8345
658661,2012-10-04 00:00:00,44,44-2,27135031,20982,10,A,4770
658673,2012-10-04 00:00:00,44,44-2,27135034,20982,10,A,4770
658685,2012-10-04 00:00:00,44,44-2,27135036,20982,11,R,4980
658697,2012-10-04 00:00:00,44,44-2,27135037,20982,10,A,4770
658709,2012-10-04 00:00:00,44,44-2,27135039,20982,11,R,4980
658721,2012-10-04 00:00:00,45,44-2,27135040,20982,3,A,3542
658733,2012-10-04 00:00:00,45,44-2,27135042,20982,8,R,3759
658745,2012-10-04 00:00:00,44,44-2,27135043,20982,10,A,4770
658757,2012-10-04 00:00:00,44,44-2,27135045,20982,11,R,4980
658769,2012-10-04 00:00:00,45,44-2,27135046,20982,3,A,3542
658778,2012-10-04 00:00:00,45,44-2,27135048,20982,8,R,3759
658790,2012-10-04 00:00:00,45,45-10,27135151,20982,3,A,3542
658802,2012-10-04 00:00:00,45,45-10,27135153,20982,8,R,3759
658814,2012-10-04 00:00:00,44,45-10,27135154,20982,10,A,4770
658826,2012-10-04 00:00:00,44,45-10,27135156,20982,11,R,4980
658838,2012-10-04 00:00:00,45,45-10,27135157,20982,3,A,3542
658850,2012-10-04 00:00:00,45,45-10,27135159,20982,8,R,3759
658862,2012-10-04 00:00:00,44,45-10,27135160,20982,10,A,4770
658874,2012-10-04 00:00:00,44,45-10,27135162,20982,11,R,4980
658886,2012-10-04 00:00:00,45,45-10,27135163,20982,3,A,3542
658898,2012-10-04 00:00:00,45,45-10,27135165,20982,8,R,3759
658910,2012-10-04 00:00:00,44,45-6,27135183,20982,10,A,4770
658922,2012-10-04 00:00:00,44,45-6,27135185,20982,11,R,4980
658934,2012-10-04 00:00:00,45,45-6,27135186,20982,3,A,3542
658946,2012-10-04 00:00:00,45,45-6,27135188,20982,8,R,3759
658958,2012-10-04 00:00:00,44,45-6,27135189,20982,10,A,4770
658970,2012-10-04 00:00:00,44,45-6,27135191,20982,11,R,4980
658982,2012-10-04 00:00:00,45,45-6,27135192,20982,3,A,3542
658994,2012-10-04 00:00:00,45,45-6,27135194,20982,8,R,3759
659006,2012-10-04 00:00:00,44,44-2,27142008,20982,11,R,4980
659025,2012-10-04 00:00:00,41,41-9,27121363,20983,14,A,8345
659027,2012-10-04 00:00:00,41,41-2,27134639,20983,14,A,8345
659028,2012-10-04 00:00:00,41,41-2,27134640,20983,6,R,8520
659048,2012-10-04 00:00:00,41,41-2,27134642,20983,6,R,8520
659067,2012-10-04 00:00:00,41,41-2,27134643,20983,14,A,8345
659087,2012-10-04 00:00:00,41,41-2,27134644,20983,6,R,8520
659106,2012-10-04 00:00:00,41,41-2,27134645,20983,14,A,8345
659126,2012-10-04 00:00:00,41,41-2,27134646,20983,6,R,8520
659145,2012-10-04 00:00:00,41,41-2,27134647,20983,14,A,8345
659165,2012-10-04 00:00:00,41,41-2,27134648,20983,6,R,8520
659185,2012-10-04 00:00:00,41,41-3,27134651,20983,6,R,8520
659204,2012-10-04 00:00:00,41,41-3,27134652,20983,14,A,8345
659224,2012-10-04 00:00:00,41,41-3,27134653,20983,6,R,8520
659243,2012-10-04 00:00:00,41,41-3,27134654,20983,14,A,8345
659263,2012-10-04 00:00:00,41,41-3,27134655,20983,6,R,8520
659282,2012-10-04 00:00:00,41,41-3,27134656,20983,14,A,8345
659302,2012-10-04 00:00:00,41,41-3,27134657,20983,6,R,8520
659321,2012-10-04 00:00:00,41,41-3,27134658,20983,14,A,8345
659341,2012-10-04 00:00:00,41,41-3,27134659,20983,6,R,8520
659360,2012-10-04 00:00:00,41,41-3,27134660,20983,14,A,8345
659380,2012-10-04 00:00:00,41,41-3,27134661,20983,6,R,8520
659399,2012-10-04 00:00:00,41,41-3,27134662,20983,14,A,8345
659419,2012-10-04 00:00:00,41,41-3,27134663,20983,6,R,8520
659438,2012-10-04 00:00:00,41,41-3,27134664,20983,14,A,8345
659450,2012-10-04 00:00:00,44,44-1,27134986,20985,11,R,4980
659462,2012-10-04 00:00:00,44,44-1,27134987,20985,10,A,4770
659474,2012-10-04 00:00:00,44,44-1,27134989,20985,11,R,4980
659486,2012-10-04 00:00:00,44,44-1,27134990,20985,10,A,4770
659498,2012-10-04 00:00:00,44,44-1,27134992,20985,11,R,4980
659510,2012-10-04 00:00:00,45,44-1,27134993,20985,3,A,3542
659522,2012-10-04 00:00:00,45,44-1,27134995,20985,8,R,3759
659534,2012-10-04 00:00:00,44,44-1,27134996,20985,10,A,4770
659546,2012-10-04 00:00:00,44,44-1,27134998,20985,11,R,4980
659558,2012-10-04 00:00:00,45,44-1,27134999,20985,3,A,3542
659570,2012-10-04 00:00:00,45,44-1,27135001,20985,8,R,3759
659582,2012-10-04 00:00:00,45,44-1,27135002,20985,3,A,3542
659594,2012-10-04 00:00:00,45,44-1,27135004,20985,8,R,3759
659606,2012-10-04 00:00:00,45,44-5,27135130,20985,3,A,3542
659618,2012-10-04 00:00:00,45,44-5,27135132,20985,8,R,3759
659630,2012-10-04 00:00:00,44,44-5,27135133,20985,10,A,4770
659642,2012-10-04 00:00:00,44,44-5,27135135,20985,11,R,4980
659654,2012-10-04 00:00:00,45,44-5,27135136,20985,3,A,3542
659666,2012-10-04 00:00:00,45,44-5,27135138,20985,8,R,3759
659678,2012-10-04 00:00:00,44,44-5,27135139,20985,10,A,4770
659690,2012-10-04 00:00:00,45,44-5,27135142,20985,3,A,3542
659702,2012-10-04 00:00:00,45,44-5,27135144,20985,8,R,3759
659714,2012-10-04 00:00:00,44,44-5,27135145,20985,10,A,4770
659730,2012-10-04 00:00:00,45,44-5,27135148,20985,11,A,5493
659742,2012-10-04 00:00:00,44,45-9,27135251,20985,10,A,4770
659754,2012-10-04 00:00:00,45,45-9,27135254,20985,3,A,3542
659766,2012-10-04 00:00:00,45,45-9,27135256,20985,8,R,3759
659778,2012-10-04 00:00:00,44,45-9,27135257,20985,10,A,4770
659790,2012-10-04 00:00:00,44,45-9,27135259,20985,11,R,4980
659802,2012-10-04 00:00:00,45,45-9,27135260,20985,3,A,3542
659814,2012-10-04 00:00:00,45,45-9,27135262,20985,8,R,3759
659826,2012-10-04 00:00:00,44,45-9,27135263,20985,10,A,4770
659838,2012-10-04 00:00:00,44,45-9,27135265,20985,11,R,4980
659850,2012-10-04 00:00:00,45,45-9,27135266,20985,3,A,3542
659862,2012-10-04 00:00:00,45,45-9,27135268,20985,8,R,3759
659874,2012-10-04 00:00:00,45,45-9,27135269,20985,3,A,3542
659886,2012-10-04 00:00:00,45,45-9,27135271,20985,8,R,3759
659898,2012-10-04 00:00:00,45,45-9,27135272,20985,3,A,3542
659910,2012-10-04 00:00:00,45,45-9,27135274,20985,8,R,3759
659922,2012-10-04 00:00:00,44,45-9,27155693,20985,11,R,4980
659934,2012-10-04 00:00:00,44,44-5,27155695,20985,11,R,4980
659946,2012-10-04 00:00:00,44,44-5,27155696,20985,11,R,4980
659958,2012-10-04 00:00:00,44,44-3,27135051,20986,10,A,4770
659970,2012-10-04 00:00:00,45,44-3,27135054,20986,3,A,3542
659982,2012-10-04 00:00:00,45,44-3,27135056,20986,8,R,3759
659994,2012-10-04 00:00:00,44,44-3,27135057,20986,10,A,4770
660005,2012-10-04 00:00:00,44,44-3,27135059,20986,11,R,4980
660017,2012-10-04 00:00:00,44,44-3,27135060,20986,10,A,4770
660029,2012-10-04 00:00:00,45,44-3,27135063,20986,3,A,3542
660041,2012-10-04 00:00:00,45,44-3,27135065,20986,8,R,3759
660053,2012-10-04 00:00:00,45,44-3,27135066,20986,3,A,3542
660065,2012-10-04 00:00:00,45,44-3,27135068,20986,8,R,3759
660077,2012-10-04 00:00:00,45,44-3,27135069,20986,3,A,3542
660089,2012-10-04 00:00:00,45,44-3,27135071,20986,8,R,3759
660101,2012-10-04 00:00:00,45,44-3,27135072,20986,3,A,3542
660113,2012-10-04 00:00:00,45,44-3,27135074,20986,8,R,3759
660125,2012-10-04 00:00:00,44,44-3,27135075,20986,10,A,4770
660137,2012-10-04 00:00:00,44,44-3,27135077,20986,11,R,4980
660149,2012-10-04 00:00:00,45,44-3,27135078,20986,3,A,3542
660161,2012-10-04 00:00:00,45,44-3,27135080,20986,8,R,3759
660173,2012-10-04 00:00:00,44,44-3,27135081,20986,10,A,4770
660185,2012-10-04 00:00:00,45,44-3,27135084,20986,3,A,3542
